"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
" и отэ аД";"ен";"Да это и ";"не";" ";"беда!  ";"Артем Веселый. Реки огненные (1932)";"Артем Веселый";"1899";"Реки огненные";"1932";"художественная";"рассказ";"";"Артем Веселый. Избранное";"1990";"книга";"омонимия не снята";"1297";"7579";"н-возраст";"н-уровень";"большая";"Да это и не беда!  ";"72604:12:3"
"";"еН";"";"Не";" ";"беда, если я дома не уверен";"Ф. И. Шаляпин. Моим детям (1932)";"Ф. И. Шаляпин";"1873";"Моим детям";"1932";"публицистика | нехудожественная";"мемуары";"";"Шаляпин Ф. И. Маска и Душа";"1997";"книга";"омонимия не снята";"5990";"76045";"н-возраст";"н-уровень";"большая";"Не беда, если я дома не уверен в каком-нибудь стуле ― в театре я должен быть уверен. ";"127974:1477:0"
"";"еН";"";"Не";" ";"беда, мужик большой разговор любит. ";"Артем Веселый. Россия, кровью умытая (1924-1932)";"Артем Веселый";"1899";"Россия, кровью умытая";"1924-1932";"художественная";"роман";"";"Артем Веселый. Избранные произведения";"1958";"книга";"омонимия не снята";"14171";"121110";"н-возраст";"н-уровень";"большая";"Не беда, мужик большой разговор любит. ";"128760:9962:0"
" ― ,амод тен авоморГ ,надаз кору мичобар";"ен";"рабочим урок задан, Громова нет дома, ― ";"не";" ";"беда и опоздать, не «важно. ";"В. Я. Шишков. Угрюм-река. Ч. 5-8 (1913-1932)";"В. Я. Шишков";"1873";"Угрюм-река. Ч. 5-8";"1913-1932";"художественная";"роман";"";"Шишков, В. Я.: Угрюм-река";"1987";"книга";"омонимия не снята";"17946";"140946";"н-возраст";"н-уровень";"большая";"Шел дождь, рабочим урок задан, Громова нет дома, ― не беда и опоздать, не «важно. ";"128831:799:8"
"";"еН";"";"Не";" ";"беда, ― с участием ответил ему Лавуазьян";"Илья Ильф, Евгений Петров. Золотой теленок (1931)";"Илья Ильф | Евгений Петров";"1897|1903";"Золотой теленок";"1931";"художественная";"роман";"";"Ильф И., Петров Е. Собрание сочинений: В 5 т. Т.2";"1961";"книга";"омонимия не снята";"9045";"87676";"н-возраст";"н-уровень";"очень большая";"Не беда, ― с участием ответил ему Лавуазьян, ― пустое дело. ";"76063:7124:0"
" заказ йыньлаицос И";"ен";"И социальный заказ ";"не";" ";"беда, и заказ не беда. ";"М. И. Цветаева. История одного посвящения (1931)";"М. И. Цветаева";"1892";"История одного посвящения";"1931";"публицистика | нехудожественная";"мемуары";"";"";"";"книга";"омонимия не снята";"916";"8842";"н-возраст";"н-уровень";"большая";"И социальный заказ не беда, и заказ не беда. ";"73868:367:3"
" заказ и ,адеб ен заказ йыньлаицос";"ен";"социальный заказ не беда, и заказ ";"не";" ";"беда. ";"М. И. Цветаева. История одного посвящения (1931)";"М. И. Цветаева";"1892";"История одного посвящения";"1931";"публицистика | нехудожественная";"мемуары";"";"";"";"книга";"омонимия не снята";"916";"8842";"н-возраст";"н-уровень";"большая";"И социальный заказ не беда, и заказ не беда. ";"73868:367:7"
"";"еН";"";"Не";" ";"беда. ";"В. В. Вересаев. Сестры (1928-1931)";"В. В. Вересаев";"1867";"Сестры";"1928-1931";"художественная";"роман";"";"";"";"книга";"омонимия не снята";"7530";"59387";"н-возраст";"н-уровень";"очень большая";"Не беда. ";"128747:915:0"
" ― ешьнем огонмеН";"ен";"Немного меньше ― ";"не";" ";"беда. ";"Б. С. Житков. Виктор Вавич. Книга первая (1926-1931)";"Б. С. Житков";"1882";"Виктор Вавич. Книга первая";"1926-1931";"художественная";"роман";"";"Б. С. Житков. Виктор Вавич";"1999";"книга";"омонимия не снята";"9990";"80472";"н-возраст";"н-уровень";"большая";"Немного меньше ― не беда. ";"129254:3239:2"
" ,илавотсера ,ж отЧ";"ен";"Что ж, арестовали, ";"не";" ";"беда, скоро выпустят… ";"М. А. Алданов. Бегство (1930)";"М. А. Алданов";"1886";"Бегство";"1930";"художественная";"роман";"";"";"";"книга";"омонимия не снята";"10546";"99172";"н-возраст";"н-уровень";"большая";"Что ж, арестовали, не беда, скоро выпустят… ";"72416:2412:3"
" ;икнисыл и нидес хиннар имищюавыркс ен";"ен";"не скрывающими ранних седин и лысинки; ";"не";" ";"беда, что заносились зернышки от… ";"Андрей Белый. Начало века (1930)";"Андрей Белый";"1880";"Начало века";"1930";"художественная";"мемуары";"";"Андрей Белый. Начало века";"1990";"книга";"омонимия не снята";"7065";"155394";"н-возраст";"высокий";"большая";"Представала сила впалогрудого, немного смешного созданьица с длинным носом, с зализанными черными волосами, не скрывающими ранних седин и лысинки; не беда, что заносились зернышки от… ";"72828:802:19"
" отэ ― йылесев но отч А";"ен";"А что он веселый ― это ";"не";" ";"беда!  ";"В. В. Сиповский (Василий Новодворский). Коронка в пиках до валета (1930)";"В. В. Сиповский (Василий Новодворский)";"1872";"Коронка в пиках до валета";"1930";"художественная";"роман";"";"Коронка в пиках до валета / В. Новодворский, Каторга / В. Дорошевич";"1994";"книга";"омонимия не снята";"6138";"59213";"подростковый";"н-уровень";"большая";"А что он веселый ― это не беда!  ";"128141:4288:5"
"";"еН";"";"Не";" ";"беда. ";"А. А. Кондратьев. На берегах Ярыни. Демонологический роман. (1930)";"А. А. Кондратьев";"1876";"На берегах Ярыни. Демонологический роман.";"1930";"художественная";"роман";"";"Александр Кондратьев. Голова Медузы. Избранные рассказы. Том 1 Алконост, 2016";"2016";"книга";"омонимия не снята";"4066";"54010";"н-возраст";"н-уровень";"большая";"Не беда. ";"76370:1272:0"
" еще ыботэ и аД";"ен";"Да и этобы еще ";"не";" ";"беда, а то стреляешь по своим. ";"Сергей Маргушин. Бухарестские письма. III. В городском саду // «Вольное казачество» № 68, 1930";"Сергей Маргушин";"";"Бухарестские письма. III. В городском саду";"1930";"публицистика | нехудожественная";"очерк";"частная жизнь | армия и вооруженные конфликты";"«Вольное казачество» № 68";"1930";"журнал";"омонимия не снята";"141";"1655";"н-возраст";"н-уровень";"большая";"Да и этобы еще не беда, а то стреляешь по своим. ";"126033:45:4"
"";"еН";"";"Не";" ";"беда!  ";"Н. Б. Нечуй-Левицкий. Размышление по случаю 13-й годовщины красного октября // «Вольное казачество» № 68, 1930";"Н. Б. Нечуй-Левицкий";"";"Размышление по случаю 13-й годовщины красного октября";"1930";"публицистика | нехудожественная";"статья";"политика и общественная жизнь";"«Вольное казачество» № 68";"1930";"журнал";"омонимия не снята";"128";"1637";"н-возраст";"н-уровень";"большая";"Не беда!  ";"126030:54:0"
" еще отЭ";"ен";"Это еще ";"не";" ";"беда. ";"Ф. И. Панферов. Очерки (1929-1930)";"Ф. И. Панферов";"1896";"Очерки";"1929-1930";"публицистика | нехудожественная";"очерк";"политика и общественная жизнь";"На литературном посту: Литературно-художественный сборник";"1930";"книга";"омонимия не снята";"1742";"14209";"н-возраст";"н-уровень";"большая";"Это еще не беда. ";"76899:1147:2"
"";"еН";"";"Не";" ";"беда. ";"М. Н. Платошкин. Отец (1929-1930)";"М. Н. Платошкин";"1904";"Отец";"1929-1930";"художественная";"рассказ";"";"На литературном посту: Литературно-художественный сборник";"1930";"книга";"омонимия не снята";"995";"8545";"н-возраст";"н-уровень";"большая";"Не беда. ";"76903:909:0"
" отэ ,адов и белх ан ледис";"ен";"сидел на хлеб и вода, это ";"не";" ";"беда. ";"А. Р. Беляев. Продавец воздуха (1929)";"А. Р. Беляев";"1884";"Продавец воздуха";"1929";"художественная";"роман";"";"Беляев А. Собр. соч.: В 8 т. Т.2. ― М.: Молодая гвардия, 1963";"1963";"книга";"омонимия не снята";"3796";"34803";"н-возраст";"н-уровень";"очень большая";"И, усевшись на полу на скрещенных ногах, запел, покачивая головой: ― Никола сидел на хлеб и вода, это не беда. ";"72859:2044:17"
" акмюР";"ен";"Рюмка ";"не";" ";"беда. ";"А. С. Грин. Ветка омелы (1929)";"А. С. Грин";"1880";"Ветка омелы";"1929";"художественная";"рассказ";"";"А. С. Грин. Собр. соч. в 6 т. Т. 6";"1980";"книга";"омонимия не снята";"158";"1795";"н-возраст";"н-уровень";"большая";"Рюмка не беда. ";"75820:145:1"
" ,огечиН";"ен";"Ничего, ";"не";" ";"беда!  ";"Н. А. Тэффи. Моя летопись (1929)";"Н. А. Тэффи";"1872";"Моя летопись";"1929";"художественная";"очерк";"";"Надежда Тэффи. Моя летопись";"2004";"книга";"омонимия не снята";"6059";"51228";"н-возраст";"н-уровень";"большая";"Ничего, не беда!  ";"128442:3352:1"
"";"еН";"";"Не";" ";"беда-с, хорошо, что дают хоть";"В. Ф. Ходасевич. Здравница (1929)";"В. Ф. Ходасевич";"1886";"Здравница";"1929";"публицистика | нехудожественная";"мемуары";"";"Ходасевич В. Ф. Колеблемый треножник : Избранное / Под общ. ред. Н. А. Богомолова Сост. и подгот. текста В. Г. Перельмутера";"1990";"книга";"омонимия не снята";"191";"1882";"н-возраст";"н-уровень";"большая";"Не беда-с, хорошо, что дают хоть тухлую-с. ";"129013:56:0"
" ― отырказ яндогес ан онко илежЕ";"ен";"Ежели окно на сегодня закрыто ― ";"не";" ";"беда. ";"М. М. Зощенко. Вор (1920-1929)";"М. М. Зощенко";"1894";"Вор";"1920-1929";"художественная";"рассказ";"";"М. Зощенко. Опальные рассказы";"1981";"книга";"омонимия не снята";"162";"944";"н-возраст";"н-уровень";"очень большая";"Ежели окно на сегодня закрыто ― не беда. ";"129277:70:5"
"";"еН";"";"Не";" ";"беда, Хида, ― торопит эмир, ― рассказывай!..»  ";"Амир Саргиджан. Сарай звезды (1928)";"Амир Саргиджан";"1902";"Сарай звезды";"1928";"публицистика | нехудожественная";"очерк";"политика и общественная жизнь";"Перевал: Литературно-художественный альманах";"1928";"книга";"омонимия не снята";"329";"3753";"н-возраст";"н-уровень";"большая";"Не беда, Хида, ― торопит эмир, ― рассказывай!..»  ";"126714:245:0"
" ― ирт и ,авд и ,цясем авортсо";"ен";"острова месяц, и два, и три ― ";"не";" ";"беда: вода там теплая, устриц довольно. ";"А. Р. Беляев. Человек-амфибия (1928)";"А. Р. Беляев";"1884";"Человек-амфибия";"1928";"художественная";"роман";"";"А. Беляев. Человек-амфибия";"2001";"книга";"омонимия не снята";"5091";"44873";"н-возраст";"н-уровень";"очень большая";"Быть может, ты затратишь на поиски этого острова месяц, и два, и три ― не беда: вода там теплая, устриц довольно. ";"72855:4873:13"
" отэ ― тавобург но отч а ,итсолемс";"ен";"смелости, а что он грубоват ― это ";"не";" ";"беда!  ";"Максим Горький. Жизнь Клима Самгина. Часть 3 (1928)";"Максим Горький";"1868";"Жизнь Клима Самгина. Часть 3";"1928";"художественная";"роман";"";"Горький М. Собр. соч.: В 30 т. Т. 21";"1953";"книга";"омонимия не снята";"9448";"100576";"н-возраст";"н-уровень";"очень большая";"Андреев ― писатель, небывалый у нас по смелости, а что он грубоват ― это не беда!  ";"75709:7774:12"
" ― литемаз и отк илсе А";"ен";"А если кто и заметил ― ";"не";" ";"беда: от них не соберешь и";"М. А. Зенкевич. Мужицкий Сфинкс (1928)";"М. А. Зенкевич";"1886";"Мужицкий Сфинкс";"1928";"художественная";"роман";"";"М. А. Зенкевич. Сказочная эра. М.: Школа-пресс, 1994";"1994";"книга";"омонимия не снята";"5060";"59440";"н-возраст";"н-уровень";"большая";"А если кто и заметил ― не беда: от них не соберешь и пепла. ";"129186:4390:5"
"";"еН";"";"Не";" ";"беда, опоздаю раз в жизни. ";"И. И. Катаев. Сердце (1928)";"И. И. Катаев";"1902";"Сердце";"1928";"художественная";"повесть";"";"Перевал: Литературно-художественный альманах";"1928";"книга";"омонимия не снята";"2724";"23910";"н-возраст";"н-уровень";"большая";"Не беда, опоздаю раз в жизни. ";"126713:1220:0"
" отэ он ,аму с лешос окжонмен";"ен";"немножко сошел с ума, но это ";"не";" ";"беда, а очень интересно. ";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"По мнению Васи, с которым Танюше было легко и свободно говорить, мир немножко сошел с ума, но это не беда, а очень интересно. ";"126665:571:18"
" ,ьсунед ьдубин-адуК";"ен";"Куда-нибудь денусь, ";"не";" ";"беда». ";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"Куда-нибудь денусь, не беда». ";"126665:4096:2"
"";"еН";"";"Не";" ";"беда. ";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"Не беда. ";"126665:4893:0"
" оН";"ен";"Но ";"не";" ";"беда ― откуда ему знать, кто вы";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"Но не беда ― откуда ему знать, кто вы такой. ";"126665:5556:1"
"";"еН";"";"Не";" ";"беда. ";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"Не беда. ";"126665:7488:0"
"";"еН";"";"Не";" ";"беда. ";"М. А. Осоргин. Сивцев Вражек (1928)";"М. А. Осоргин";"1878";"Сивцев Вражек";"1928";"художественная";"роман";"";"«Осоргин М. «Времена». Романы и автобиографическое повествование";"1992";"книга";"омонимия не снята";"8607";"80550";"н-возраст";"н-уровень";"большая";"Не беда. ";"126665:8432:0"
" ― ,я литевто ― !жохоп ,онченоК";"ен";"Конечно, похож! ― ответил я, ― ";"не";" ";"беда, если и не похож, дело";"М. М. Пришвин. Дневники (1928)";"М. М. Пришвин";"1873";"Дневники";"1928";"публицистика | нехудожественная";"дневник, записные книжки";"";"М. М. Пришвин. Дневники. 1928-1929. ― М.: Русская книга, 2004";"2004";"книга";"омонимия не снята";"9540";"122305";"н-возраст";"н-уровень";"большая";"Конечно, похож! ― ответил я, ― не беда, если и не похож, дело не в сходстве, дело в картине: он должен быть не на меня, а на человека похож. ";"127284:2379:4"
" ежот ,ми ястсаду есв ен и";"ен";"и не все удастся им, тоже ";"не";" ";"беда. ";"Р. Григорьев [Р. Г. Лемберг]. Очерки школьной жизни. Дневник учительницы (1928)";"Р. Григорьев [Р. Г. Лемберг]";"1883";"Очерки школьной жизни. Дневник учительницы";"1928";"художественная";"повесть";"";"Р. Григорьев. Очерки школьной жизни. Дневник учительницы. Ленинград: Прибой, 1928";"1928";"книга";"омонимия не снята";"4866";"47718";"н-возраст";"н-уровень";"большая";"Если и не все удастся им, тоже не беда. ";"130617:2324:7"
"";"еН";"";"Не";" ";"беда, если государство или национальность содержит";"К. Э. Циолковский. Общественная организация человечества (1928)";"К. Э. Циолковский";"1857";"Общественная организация человечества";"1928";"учебно-научная | нехудожественная";"статья";"социология";"Циолковский К. Э. Ум и страсти. Воля вселенной. Неизвестные разумные силы";"1993";"книга";"омонимия не снята";"461";"4983";"н-возраст";"высокий";"большая";"Не беда, если государство или национальность содержит несколько территорий, например один округ, 5 губерний, 10 уездов, 20 волостей и 7 сел (другого округа). ";"128641:404:0"
"";"еН";"";"Не";" ";"беда, что какой-то мещанин Комиссаров ударил";"Г. И. Чулков. Императоры: Психологические портреты (1928)";"Г. И. Чулков";"1879";"Императоры: Психологические портреты";"1928";"художественная";"очерк | цикл";"";"Чулков Г. И. Императоры: Психологические портреты";"1993";"книга";"омонимия не снята";"7592";"104402";"н-возраст";"н-уровень";"очень большая";"Не беда, что какой-то мещанин Комиссаров ударил по руке убийцу и пуля не попала в сердце царю. ";"73858:6237:0"
"";"еН";"";"Не";" ";"беда, ― завтра можно будет отдать. ";"В. В. Набоков. Король, дама, валет (1927-1928)";"В. В. Набоков";"1899";"Король, дама, валет";"1927-1928";"художественная";"роман";"";"Набоков В. В. С. С. в 4 т";"1990";"книга";"омонимия не снята";"4519";"54644";"н-возраст";"н-уровень";"большая";"Не беда, ― завтра можно будет отдать. ";"77394:4288:0"
"";"еН";"";"Не";" ";"беда! ― утешали мы себя. ";"К. С. Станиславский. Моя жизнь в искусстве (1925-1928)";"К. С. Станиславский";"1863";"Моя жизнь в искусстве";"1925-1928";"публицистика | нехудожественная";"мемуары";"";"Cтаниславский К. С. Моя жизнь в искусстве";"2006";"книга";"омонимия не снята";"9054";"140740";"н-возраст";"н-уровень";"большая";"Не беда! ― утешали мы себя. ";"128281:7311:0"
" аД";"ен";"Да ";"не";" ";"беда!  ";"С. Т. Григорьев. В Октябре (1927)";"С. Т. Григорьев";"1875";"В Октябре";"1927";"художественная";"повесть";"";"Григорьев С. Т. Морской узелок: Рассказы";"1985";"книга";"омонимия не снята";"1661";"10766";"подростковый";"н-уровень";"большая";"Да не беда!  ";"75748:56:1"
"";"еН";"";"Не";" ";"беда, ― сказал Остап, ― я знаю, где";"Илья Ильф, Евгений Петров. Двенадцать стульев (1927)";"Илья Ильф | Евгений Петров";"1897|1903";"Двенадцать стульев";"1927";"художественная";"роман";"";"Илья Ильф, Евгений Петров. Двенадцать стульев";"1997";"книга";"омонимия не снята";"11631";"97996";"н-возраст";"н-уровень";"очень большая";"Не беда, ― сказал Остап, ― я знаю, где ключ. ";"76053:4264:0"
"";"еН";"";"Не";" ";"беда ― посидим. ";"Илья Ильф, Евгений Петров. Двенадцать стульев (1927)";"Илья Ильф | Евгений Петров";"1897|1903";"Двенадцать стульев";"1927";"художественная";"роман";"";"Илья Ильф, Евгений Петров. Двенадцать стульев";"1997";"книга";"омонимия не снята";"11631";"97996";"н-возраст";"н-уровень";"очень большая";"Не беда ― посидим. ";"76053:8558:0"
" оН";"ен";"Но ";"не";" ";"беда, голубушка Катерина Александровна, скоро денег";"Илья Ильф, Евгений Петров. Двенадцать стульев (1927)";"Илья Ильф | Евгений Петров";"1897|1903";"Двенадцать стульев";"1927";"художественная";"роман";"";"Илья Ильф, Евгений Петров. Двенадцать стульев";"1997";"книга";"омонимия не снята";"11631";"97996";"н-возраст";"н-уровень";"очень большая";"Но не беда, голубушка Катерина Александровна, скоро денег у нас будет во множестве. ";"76053:9259:1"
"";"еН";"";"Не";" ";"беда. ";"Илья Ильф, Евгений Петров. Двенадцать стульев (1927)";"Илья Ильф | Евгений Петров";"1897|1903";"Двенадцать стульев";"1927";"художественная";"роман";"";"Илья Ильф, Евгений Петров. Двенадцать стульев";"1997";"книга";"омонимия не снята";"11631";"97996";"н-возраст";"н-уровень";"очень большая";"Не беда. ";"76053:9773:0"
"";"еН";"";"Не";" ";"беда!  ";"Илья Ильф, Евгений Петров. Двенадцать стульев (1927)";"Илья Ильф | Евгений Петров";"1897|1903";"Двенадцать стульев";"1927";"художественная";"роман";"";"Илья Ильф, Евгений Петров. Двенадцать стульев";"1997";"книга";"омонимия не снята";"11631";"97996";"н-возраст";"н-уровень";"очень большая";"Не беда!  ";"76053:11437:0"
" ,уН";"ен";"Ну, ";"не";" ";"беда. ";"А. М. Коллонтай. Большая любовь (1927)";"А. М. Коллонтай";"1872";"Большая любовь";"1927";"художественная";"повесть";"";"";"";"книга";"омонимия не снята";"2758";"20033";"н-возраст";"н-уровень";"большая";"Ну, не беда. ";"127189:192:1"
" ,ищиравот еылим ,отЭ";"ен";"Это, милые товарищи, ";"не";" ";"беда, что сейчас нет таких звезд";"А. С. Серафимович. Читатель и писатель (1927)";"А. С. Серафимович";"1863";"Читатель и писатель";"1927";"публицистика | нехудожественная";"статья";"искусство и культура";"А. С. Серафимович. Собр. соч.: В 4 т. Т. 4";"1980";"книга";"омонимия не снята";"110";"2012";"н-возраст";"н-уровень";"большая";"Это, милые товарищи, не беда, что сейчас нет таких звезд, какие были раньше среди буржуазных писателей. ";"127870:33:3"
" и тоВ";"ен";"Вот и ";"не";" ";"беда, что пока нет у нас";"А. С. Серафимович. Читатель и писатель (1927)";"А. С. Серафимович";"1863";"Читатель и писатель";"1927";"публицистика | нехудожественная";"статья";"искусство и культура";"А. С. Серафимович. Собр. соч.: В 4 т. Т. 4";"1980";"книга";"омонимия не снята";"110";"2012";"н-возраст";"н-уровень";"большая";"Вот и не беда, что пока нет у нас такой блестящей литературы, как в старое время. ";"127870:36:2"
" ыб илсе ,абжурд атэ алшереп ыб";"ен";"бы перешла эта дружба, если бы ";"не";" ";"беда, свалившаяся на Гришку. ";"Г. Г. Белых, А. И. Пантелеев. Республика ШКИД (1926)";"Г. Г. Белых | А. И. Пантелеев";"1906|1908";"Республика ШКИД";"1926";"художественная";"роман";"";"Белых Г., Пантелеев Л. Республика Шкид. - Л.: Детская литература, 1986";"1986";"книга";"омонимия не снята";"10421";"84630";"молодежный";"н-уровень";"очень большая";"И неизвестно, во что бы перешла эта дружба, если бы не беда, свалившаяся на Гришку. ";"72864:7016:10"
" отэ он ,амзилаицос оголатсто имамроф онжебзиен";"ен";"неизбежно формами отсталого социализма, но это ";"не";" ";"беда потому, что даже и эти";"Н. И. Бухарин. Путь к социализму и рабоче-крестьянский союз (1926)";"Н. И. Бухарин";"1888";"Путь к социализму и рабоче-крестьянский союз";"1926";"публицистика | нехудожественная";"статья";"политика и общественная жизнь";"Бухарин Н. И. Избр. произведения";"1988";"книга";"омонимия не снята";"1086";"29978";"н-возраст";"н-уровень";"средняя";"Правда, формы нашего социализма в ближайший период его строительства будут неизбежно формами отсталого социализма, но это не беда потому, что даже и эти формы гарантируют нам все дальнейшее и дальнейшее продвижение вперед к формам социализма, все более совершенным и все более полным. ";"73233:1065:16"
" еще отэ ― иктачепто еытсиморб иовс ьталед";"ен";"делать свои бромистые отпечатки ― это еще ";"не";" ";"беда. ";"О. Б―н. Письмо фото-любителю // «Советское фото», 1926";"О. Б―н";"";"Письмо фото-любителю";"1926";"публицистика | нехудожественная";"письмо";"досуг, зрелища и развлечения";"«Советское фото»";"1926";"журнал";"омонимия не снята";"22";"691";"н-возраст";"н-уровень";"большая";"Если профессиональный фотограф, который должен существовать на работу своего об’ектива, старается ради экономии по возможности продлить свой проявитель, если он покупает более дешевые пластинки и старается автоматически делать свои бромистые отпечатки ― это еще не беда. ";"83727:14:33"
"";"еН";"";"Не";" ";"беда!.. ";"И. Г. Гольдберг. Болезнь // «Сибирские огни», 1926, № 5-6, 1926";"И. Г. Гольдберг";"1884";"Болезнь";"1926";"художественная";"рассказ";"";"«Сибирские огни», 1926, № 5-6";"1926";"журнал";"омонимия не снята";"1843";"14993";"н-возраст";"н-уровень";"большая";"Не беда!.. ";"129494:658:0"
"";"еН";"";"Не";" ";"беда!  ";"Г. В. Иванов. Петербургские зимы [главы, не вошедшие в книжное издание] (1926)";"Г. В. Иванов";"1894";"Петербургские зимы [главы, не вошедшие в книжное издание]";"1926";"публицистика | нехудожественная";"мемуары";"искусство и культура";"Г. Иванов. Собр. соч.: В 3 т. Т. 3";"1994";"книга";"омонимия не снята";"727";"6467";"н-возраст";"н-уровень";"большая";"Не беда!  ";"76114:80:0"
"";"еН";"";"Не";" ";"беда!  ";"В. А. Каверин. Девять десятых судьбы (1926)";"В. А. Каверин";"1902";"Девять десятых судьбы";"1926";"художественная";"повесть";"";"Каверин В. Девять десятых судьбы";"1926";"книга";"омонимия не снята";"3204";"41417";"н-возраст";"н-уровень";"очень большая";"Не беда!  ";"76318:1045:0"
" еще отЭ";"ен";"Это еще ";"не";" ";"беда ― пока ведь я временно буду";"Н. Ф. Новиков. Дневник (1926)";"Н. Ф. Новиков";"1903";"Дневник";"1926";"бытовая | нехудожественная";"дневник, записные книжки";"частная жизнь | политика и общественная жизнь";"";"";"электронное издание";"омонимия не снята";"833";"8197";"н-возраст";"н-уровень";"личная";"Это еще не беда ― пока ведь я временно буду получать стипендию. ";"74547:613:2"
" отэ он ,нечимедака окжонмен ,адварп( йыньляол";"ен";"лояльный (правда, немножко академичен, но это ";"не";" ";"беда). ";"П. С. Романов. Огоньки (1926)";"П. С. Романов";"1884";"Огоньки";"1926";"художественная";"рассказ";"";"Пантелеймон Романов. Избранные произведения";"1988";"книга";"омонимия не снята";"482";"6892";"н-возраст";"н-уровень";"большая";"И потому было легко, как будто само собой подразумевалось, что он свой человек, вполне лояльный (правда, немножко академичен, но это не беда). ";"127584:111:20"
" ьнарб яяншиЛ« едорв ,ымзирофа оге ,»тсабуз";"ен";"зубаст», его афоризмы, вроде «Лишняя брань ";"не";" ";"беда», его желчныя статьи о Булгарине";"В. Ф. Ходасевич. Цитаты // «Новый дом», №2, 1926";"В. Ф. Ходасевич";"1886";"Цитаты";"1926";"публицистика | нехудожественная";"статья";"история | искусство и культура | искусство и культура";"«Новый дом», №2";"1926";"журнал";"омонимия не снята";"158";"2110";"н-возраст";"высокий";"малая";"Достаточно вспомнить его эпиграммы, его совет Плетневу:  «Будь зубаст», его афоризмы, вроде «Лишняя брань не беда», его желчныя статьи о Булгарине, его угрозу Великопольскому:  «Неужели Вы захотите со мною поссориться не на шутку и заставить меня, вашего миролюбиваго друга, включить неприязненныя строфы в 8-ю главу Онегина», его нестерпимо оскорбительное письмо к Геккерену, наконец-то, как шесть лет лелеял он злобу на Толстого-американца и в первый же день по возвращении из ссылки послал ему вызов. ";"80355:26:14"
"";"еН";"";"Не";" ";"беда, что уже нечего есть и";"Е. Н. Чириков. Зверь из бездны. Поэма страшных лет (1926)";"Е. Н. Чириков";"1864";"Зверь из бездны. Поэма страшных лет";"1926";"художественная";"роман";"";"Чириков Е. Н. Зверь из бездны. (Роман, повести, рассказы, легенды, сказки) / Вступ. ст., подгот. текта и примеч. М. В. Михайловой. — СПб.: Фолио-плюс, 2000. — 846 с.";"2000";"книга";"омонимия не снята";"10746";"93576";"н-возраст";"н-уровень";"большая";"Не беда, что уже нечего есть и что невозможно пробраться в уборную для отправления естественной надобности: невыносимый запах от мочи и экскрементов был приемлемее, чем риск очутиться за дверью вагона. ";"129781:2404:0"
"";"еН";"";"Не";" ";"беда… ";"Н. Н. Шпанов. Голубеграмма из Усть-Сысольска (1926)";"Н. Н. Шпанов";"1896";"Голубеграмма из Усть-Сысольска";"1926";"художественная";"очерк";"";"Красный камень";"1957";"книга";"омонимия не снята";"1260";"12271";"н-возраст";"н-уровень";"большая";"Не беда… ";"128080:990:0"
" ― ,морту онар атсем с вахеыв ежад";"ен";"даже выехав с места рано утром, ― ";"не";" ";"беда, можем заночевать у монголов, попутно». ";"П. К. Козлов. Географический дневник Тибетской экспедиции 1923-1926 гг. №4 (1925-1926)";"П. К. Козлов";"1863";"Географический дневник Тибетской экспедиции 1923-1926 гг. №4";"1925-1926";"учебно-научная | нехудожественная";"дневник, записные книжки";"наука и технологии | география";"П. К. Козлов. Дневники монголо-тибетской экспедиции. 1923-1926. (Научное наследство. Т. 30)";"2003";"книга";"омонимия не снята";"6144";"99388";"н-возраст";"н-уровень";"средняя";"Если припоздаем, даже выехав с места рано утром, ― не беда, можем заночевать у монголов, попутно». ";"77437:4854:8"
